x;y;z;vx;vy;vz;rpmFR;rpmFL;rpmRR;rpmRL;ThetaX;ThetaY;ThetaZ;alphaFR;alphaFL;speed;rpm;frame;gearRatio;steer;steer_input;omegaFL;omegaFR;omegaRL;omegaRR;latitude;longitude;height
246.214737;120.065926;450.462677;-4.4709768295288;-0.69012004137039;-4.2928280830383;95.687;93.141;74.535;68.465;-3.107752;-0.804006;-3.050848;0.90762312820661;1.340598324437;6.291057;850.00003048359;329;14.192001342773;-1.7069028002789;0.023397854708144;9.7536954879761;10.020353317261;7.1696634292603;7.8052577972412;1.0503356167985;0.43301448648741;129.08655900706
246.001053;120.03392;450.267944;-4.4431972503662;-0.71595996618271;-4.2170214653015;93.403;93.763;73.69;68.593;-3.109926;-0.810554;-3.050026;-0;-0;6.229271;850.00003048359;330;14.366031646729;0;-0;9.8188600540161;9.7811079025269;7.182991027832;7.7168369293213;1.0503356473047;0.43301455368329;129.0545317349
245.808456;120.004524;450.088684;-4.3927755355835;-0.70945501327515;-4.1676826477051;91.07;93.338;72.788;68.535;-3.112215;-0.813431;-3.049034;-0;-0;6.16297;850.00003048359;331;14.533592224121;0;-0;9.7743711471558;9.5368232727051;7.1769466400146;7.6223106384277;1.0503356753871;0.43301461424779;129.02511563082
245.637482;119.979042;449.926819;-4.3491039276123;-0.68527257442474;-4.147617816925;89.078;92.383;71.99;68.578;-3.114159;-0.814093;-3.048576;-0;-0;6.105845;850.00003048359;332;14.630301475525;0;-0;9.6743278503418;9.3282480239868;7.1814761161804;7.5387983322144;1.0503357007444;0.43301466801301;128.99961547263
245.46434;119.954849;449.761169;-4.3210396766663;-0.65453284978867;-4.1136112213135;87.945;90.52;70.78;68.668;-3.116746;-0.813699;-3.04802;-0;-0;6.053822;850.00003048359;333;14.721035003662;0;-0;9.4792041778564;9.2095584869385;7.1908931732178;7.4120264053345;1.0503357266946;0.43301472245958;128.97540434066
245.297531;119.933121;449.601379;-4.273651599884;-0.61432588100433;-4.0689949989319;86.593;88.423;69.487;68.2;-3.119934;-0.813243;-3.047029;-0;-0;5.993315;850.00003048359;334;14.884114265442;0;-0;9.2596254348755;9.0680170059204;7.1419310569763;7.2766447067261;1.0503357517268;0.43301477491487;128.95365816785
245.083191;119.906181;449.396698;-4.2282619476318;-0.58561325073242;-4.0234785079956;85.023;86.698;68.117;67.499;-3.123591;-0.813037;-3.046067;-0;-0;5.929639;850.00003048359;335;15.073131561279;0;-0;9.0790452957153;8.9035425186157;7.0684294700623;7.133162021637;1.0503357837916;0.43301484231698;128.92669614439
244.866333;119.879013;449.189789;-4.1879644393921;-0.56579273939133;-3.9724202156067;83.415;85.366;66.796;66.725;-3.126822;-0.812952;-3.044725;-0;-0;5.864789;850.00003048359;336;15.279867172241;0;-0;8.939525604248;8.7351512908936;6.9873952865601;6.9948744773865;1.0503358162054;0.43301491051082;128.89950500021
244.708878;119.858673;449.039246;-4.1627516746521;-0.5612615942955;-3.9335472583771;82.992;85.06;65.715;66.404;-3.12897;-0.812814;-3.042916;-0;-0;5.809732;850.00003048359;337;15.443552970886;0;-0;8.9074850082397;8.6908979415894;6.9537634849548;6.8816394805908;1.050335839789;0.43301496002476;128.87914841622
244.538971;119.835464;448.876495;-4.1184649467468;-0.5676526427269;-3.8773560523987;82.281;84.362;64.467;66;-3.131274;-0.812609;-3.03976;-0;-0;5.747306;850.00003048359;338;15.677487373352;0;-0;8.8343772888184;8.6164674758911;6.911515712738;6.7509279251099;1.050335865285;0.43301501345412;128.8559218517
244.379578;119.812599;448.723724;-4.0798826217651;-0.58371520042419;-3.8450813293457;81.985;84.009;63.896;65.988;-3.133162;-0.812487;-3.036575;-0;-0;5.691933;850.00003048359;339;15.819460868835;0;-0;8.7973852157593;8.5854387283325;6.9102325439453;6.6911935806274;1.0503358892176;0.43301506357743;128.83303972299
244.229889;119.790131;448.580048;-4.0336408615112;-0.59370237588882;-3.821827173233;82.106;83.428;63.427;65.539;-3.134382;-0.812305;-3.034087;-0;-0;5.640117;850.00003048359;340;15.968338012695;0;-0;8.7365827560425;8.5981521606445;6.863272190094;6.6420197486877;1.0503359117255;0.43301511064898;128.81055533979
244.07486;119.766327;448.430878;-3.9603998661041;-0.5814642906189;-3.7972285747528;81.89;81.931;62.511;64.522;-3.134405;-0.811962;-3.032903;-0;-0;5.578763;850.00003048359;341;16.182039260864;0;-0;8.5797662734985;8.5755491256714;6.7567319869995;6.5461478233337;1.050335935094;0.43301515939994;128.78673522826
243.922318;119.743202;448.284332;-3.9153871536255;-0.55883502960205;-3.7800073623657;81.824;80.735;61.74;63.632;-3.133036;-0.811746;-3.033584;-0;-0;5.524843;850.00003048359;342;16.322866439819;0;-0;8.4545307159424;8.5686187744141;6.6635293960571;6.4654498100281;1.0503359580513;0.43301520736879;128.76359442109
243.769485;119.720978;448.137482;-3.8755412101746;-0.51809102296829;-3.7622756958008;81.572;79.361;60.808;62.484;-3.13045;-0.811479;-3.03572;0.90089748689733;1.3306642634928;5.475489;850.00003048359;343;16.472190856934;-1.6942543610449;0.023224472636574;8.3106746673584;8.5421724319458;6.5433320999146;6.36780834198;1.0503359810564;0.43301525542882;128.7413538557
243.623169;119.701073;447.997559;-3.8386466503143;-0.47943121194839;-3.7411398887634;80.7;78.314;60.183;61.274;-3.126825;-0.811497;-3.039131;1.8179891835451;2.685248070001;5.428524;850.00003048359;344;16.614185333252;-3.418964030149;0.04686642005434;8.2010097503662;8.4508810043335;6.4165959358215;6.3023810386658;1.0503360029763;0.43301530143999;128.72143336851
243.474487;119.682259;447.858673;-3.8044054508209;-0.44575273990631;-3.6769726276398;80.059;76.587;59.671;59.619;-3.122881;-0.813103;-3.043123;2.7282174496906;4.0296942950118;5.369084;850.00003048359;345;16.822547912598;-5.1307661296027;0.070331433296787;8.0201807022095;8.3837795257568;6.2432789802551;6.2487707138062;1.0503360247337;0.433015348195;128.70260387356
243.327805;119.664398;447.723755;-3.7918539047241;-0.43640911579132;-3.6217792034149;79.315;75.572;59.076;58.733;-3.11971;-0.815549;-3.046339;3.6808526220371;5.4367773410013;5.31541;850.00003048359;346;16.965253829956;-6.9223199064829;0.094889665298294;7.9138760566711;8.3058805465698;6.1504769325256;6.1864328384399;1.0503360458697;0.43301539432149;128.68472841394
243.17485;119.646111;447.58606;-3.7782387733459;-0.43827426433563;-3.5607388019562;78.747;74.522;58.841;57.826;-3.117455;-0.819311;-3.048542;4.6725615843621;6.9015740522189;5.262798;850.00003048359;347;17.113779067993;-8.7873570042032;0.12045519078143;7.8039393424988;8.2463998794556;6.0555067062378;6.1618437767029;1.0503360674407;0.43301544242016;128.66642528016
243.015884;119.626884;447.447174;-3.7525670528412;-0.4651312828064;-3.4676649570465;77.953;73.012;58.55;56.925;-3.116215;-0.824791;-3.050014;5.5914928020968;8.2588749103429;5.196687;850.00003048359;348;17.331449508667;-10.51552613087;0.14414455969583;7.6458239555359;8.1632490158081;5.9611687660217;6.1313762664795;1.0503360891982;0.43301549240947;128.64718342677
242.869431;119.608444;447.322327;-3.7357740402222;-0.48773819208145;-3.3998126983643;77.694;72.327;58.456;56.177;-3.115698;-0.830823;-3.050791;6.5878692479471;9.7305656951014;5.135695;850.00003048359;349;17.507457733154;-12.389341035647;0.16983040946113;7.5740575790405;8.136100769043;5.8828492164612;6.1214485168457;1.0503361087566;0.43301553846419;128.62872886669
242.711243;119.587242;447.192169;-3.7181918621063;-0.5145183801651;-3.2907915115356;77.131;71.433;58.006;55.038;-3.115359;-0.838937;-3.051142;7.5737484033866;11.186751531277;5.063793;850.00003048359;350;17.804943084717;-14.243414426748;0.19524564682329;7.4804782867432;8.0771522521973;5.763575553894;6.0743646621704;1.0503361291468;0.43301558820893;128.60751165415
242.555939;119.565338;447.068359;-3.7058732509613;-0.52915704250336;-3.2142090797424;77.078;70.953;57.768;54.214;-3.115438;-0.847886;-3.050561;8.5292613428869;12.598085162894;4.998911;850.00003048359;351;18.020709991455;-16.040380217338;0.21987806553915;7.4301948547363;8.0715446472168;5.6772575378418;6.0494899749756;1.0503361485427;0.43301563704686;128.58559309761
242.406342;119.543106;446.953461;-3.6826632022858;-0.54387235641479;-3.1462795734406;77.767;70.089;57.634;53.248;-3.115005;-0.857753;-3.050196;9.4952697799888;14.024921095039;4.936507;850.00003048359;352;18.245365142822;-17.857084149994;0.24478105044084;7.3396911621094;8.1437368392944;5.5760936737061;6.0354404449463;1.0503361665426;0.43301568409027;128.56334732345
242.25354;119.519623;446.841705;-3.7234480381012;-0.56922876834869;-3.1282749176025;80.187;69.893;58.904;52.842;-3.11271;-0.869424;-3.052201;10.45798395833;15.446891265573;4.916426;850.00003048359;353;18.036180496216;-19.667592802551;0.2695991117818;7.3191585540771;8.39719581604;5.5336427688599;6.1684355735779;1.0503361840502;0.43301573214146;128.53985043324
242.097824;119.495758;446.734283;-3.7525472640991;-0.57213109731674;-3.098616361618;82.75;69.333;60.079;51.928;-3.108315;-0.883161;-3.056996;11.572360308114;17.092872974153;4.908232;850.00003048359;354;17.94994354248;-21.763321803827;0.29832691202413;7.2605443000793;8.665599822998;5.4378905296326;6.2915062904358;1.0503362008789;0.43301578110928;128.51597227086
241.912155;119.468033;446.61676;-3.8261716365814;-0.57058173418045;-3.0366044044495;84.977;68.915;61.131;51.385;-3.100135;-0.902738;-3.066561;12.629562099443;18.654405405403;4.913085;850.00003048359;355;17.824329376221;-23.751526645681;0.32558079432611;7.2167959213257;8.8987798690796;5.3809809684753;6.4015922546387;1.0503362192902;0.43301583949662;128.48823180166
241.731598;119.44265;446.509613;-3.8991184234619;-0.54955840110779;-2.9601743221283;86.561;68.681;61.388;50.87;-3.09226;-0.922731;-3.076062;13.570518885049;20.044238972826;4.919659;850.00003048359;356;17.741117477417;-25.521117704323;0.34983796613237;7.1923055648804;9.0646409988403;5.3270606994629;6.4284915924072;1.0503362360762;0.43301589627665;128.46283448243
241.566956;119.421188;446.419556;-4.0193738937378;-0.51784604787827;-2.8316762447357;88.27;68.207;61.797;50.608;-3.086386;-0.942686;-3.082909;14.572151476267;21.523693309937;4.931768;850.79080246494;357;17.715393066406;-27.404817470964;0.37565931544788;7.1426429748535;9.2436580657959;5.2996120452881;6.4713673591614;1.0503362501849;0.43301594805208;128.44136047573
241.38765;119.399399;446.328766;-4.0919756889343;-0.4990308880806;-2.743579864502;89.478;67.649;62.094;50.233;-3.081044;-0.965555;-3.089061;15.603760100288;23.047423534365;4.941794;857.27740579895;358;17.761173248291;-29.344891048214;0.4022534247763;7.0841550827026;9.3701276779175;5.2604088783264;6.5024738311768;1.0503362644085;0.43301600443902;128.41955780506
241.198563;119.377884;446.241608;-4.2077841758728;-0.49321931600571;-2.5928909778595;90.063;67.807;62.58;49.92;-3.076174;-0.991303;-3.094755;16.766765635846;24.765232637974;4.954433;876.64665659948;359;18.032867431641;-31.532073529234;0.432234849555;7.100745677948;9.4313716888428;5.227644443512;6.5533404350281;1.0503362780633;0.43301606390197;128.39802968455
240.980164;119.353813;446.151276;-4.2885437011719;-0.4955495595932;-2.4818398952484;90.232;68.002;62.798;49.721;-3.0724;-1.022476;-3.099226;18.411991378363;27.195301688878;4.967031;888.74122773266;360;18.181148529053;-34.626133541283;0.4746475555441;7.1211276054382;9.449049949646;5.2068176269531;6.5761842727661;1.0503362922156;0.43301613258307;128.37394439674
240.743378;119.327965;446.062347;-4.4250922203064;-0.51156669855118;-2.3319602012634;89.828;68.822;62.915;50.39;-3.071569;-1.056086;-3.100311;17.658768397468;26.082759010387;4.997535;909.3427539425;361;18.460050582886;-33.209600207822;0.45523002273546;7.2069802284241;9.4067373275757;5.2768626213074;6.5884132385254;1.0503363061482;0.43301620704656;128.34808087384
240.560242;119.307358;446.002319;-4.5146551132202;-0.55043309926987;-2.1727404594421;91.28;69.859;63.996;49.753;-3.071198;-1.083513;-3.100569;16.864482777001;24.909565050437;5.01898;934.39894774285;362;18.806564331055;-31.71584326437;0.43475392536984;7.3156337738037;9.5587959289551;5.2101092338562;6.7016744613647;1.0503363155531;0.43301626463862;128.32746279286
240.364731;119.284058;445.946533;-4.5792551040649;-0.59215241670609;-2.0543112754822;91.326;71.084;65.413;50.065;-3.069442;-1.11382;-3.102499;16.100664200238;23.781372221983;5.036366;955.48204782377;363;19.144556045532;-30.279383541094;0.41506324591591;7.4438672065735;9.5635871887207;5.2428178787231;6.8500638008118;1.0503363242936;0.43301632612245;128.30415137333
240.175674;119.260139;445.898132;-4.6281623840332;-0.6349481344223;-1.9266834259033;90.357;71.765;65.905;50.681;-3.069024;-1.142744;-3.103178;15.338309814689;22.655342066808;5.044799;920.35833732519;364;18.468072891235;-28.845677418962;0.39541031223138;7.5151839256287;9.462140083313;5.3073420524597;6.901547908783;1.0503363318771;0.4330163855766;128.28022273653
239.987473;119.235138;445.853638;-4.6518974304199;-0.67042911052704;-1.7306946516037;88.21;72.048;65.561;50.747;-3.070743;-1.170068;-3.101769;14.532435586641;21.465031235966;5.026642;870.07954810246;365;17.649768829346;-27.330126598607;0.37463546911103;7.5448689460754;9.2373752593994;5.3142061233521;6.8655824661255;1.0503363388488;0.43301644476209;128.25521103595
239.788757;119.208229;445.810669;-4.6498074531555;-0.67532116174698;-1.6248075962067;86.439;72.057;65.286;50.604;-3.074771;-1.197473;-3.098195;13.760932659107;20.325488291534;4.999119;850.00003048359;366;17.406400680542;-25.879215458832;0.35474669276282;7.5457653999329;9.0518560409546;5.2992377281189;6.8367290496826;1.0503363455815;0.43301650725386;128.2282917063
239.598465;119.182861;445.772705;-4.6393399238586;-0.66383785009384;-1.5381680727005;84.829;71.425;64.998;50.468;-3.077706;-1.222195;-3.096182;13.004139878944;19.207672866274;4.965838;850.00003048359;367;17.547231674194;-24.455968655676;0.33523713316246;7.4796280860901;8.8832998275757;5.2850232124329;6.8065543174744;1.0503363515301;0.4330165670969;128.20291418536
239.411514;119.159149;445.738129;-4.6182422637939;-0.62279307842255;-1.427464723587;82.568;70.438;64.184;50.14;-3.077259;-1.244865;-3.098148;12.17583290351;17.984227904508;4.919807;850.00003048359;368;17.793449401855;-22.89823014955;0.31388399036271;7.3762655258179;8.6464824676514;5.2506704330444;6.7213082313538;1.0503363569481;0.43301662588913;128.1791926102
239.20668;119.13459;445.703522;-4.6116042137146;-0.58251887559891;-1.3438194990158;81.068;69.712;62.769;49.854;-3.073242;-1.268217;-3.103769;11.261420682928;16.633601799179;4.879204;850.00003048359;369;17.992305755615;-21.178559582093;0.29031111786132;7.3002014160156;8.4894218444824;5.2207298278809;6.5731482505798;1.050336362371;0.43301669030538;128.15462350775
238.981537;119.108902;445.667847;-4.5929236412048;-0.52638965845108;-1.2227962017059;79.404;68.591;60.838;49.299;-3.067712;-1.291546;-3.110019;10.375003017415;15.324324853486;4.830588;850.00003048359;370;18.328989028931;-19.511536399826;0.26745992433853;7.1828536987305;8.3151884078979;5.1626019477844;6.3709788322449;1.0503363679614;0.43301676110861;128.1289244272
238.764252;119.084633;445.636108;-4.5598630905151;-0.49343526363373;-1.1180999279022;77.981;67.365;59.072;48.699;-3.06004;-1.312334;-3.117352;9.568614358926;14.133254186797;4.775695;850.00003048359;371;18.668378829956;-17.995018126424;0.24667181958088;7.0544714927673;8.1661434173584;5.0997591018677;6.1860399246216;1.0503363729351;0.43301682944063;128.10464499064
238.566925;119.062775;445.60965;-4.5365648269653;-0.47850012779236;-1.0473206043243;77.183;66.634;57.705;48.471;-3.051145;-1.329985;-3.125377;8.7276240157063;12.891075346318;4.728054;850.00003048359;372;18.888555526733;-16.413426905092;0.22499170891591;6.9779458045959;8.0825672149658;5.0759115219116;6.0428147315979;1.0503363770816;0.43301689149614;128.08277756337
238.361893;119.040207;445.583557;-4.493378162384;-0.46122735738754;-0.95121890306473;75.808;65.567;56.052;48.041;-3.042876;-1.346618;-3.132156;7.8039950075624;11.526835650084;4.672056;850.00003048359;373;19.216602325439;-14.67642297535;0.20118123443023;6.8661866188049;7.9386010169983;5.0308060646057;5.8697147369385;1.0503363811707;0.43301695597498;128.06020034722
238.136963;119.015198;445.557068;-4.4404091835022;-0.47249126434326;-0.86508393287659;74.63;64.649;54.673;47.973;-3.03305;-1.363556;-3.140455;6.8717112182531;10.149812470521;4.610278;850.00003048359;374;19.506538391113;-12.923142609114;0.17714764607058;6.7699775695801;7.8152389526367;5.0237436294556;5.7253684997559;1.0503363853222;0.43301702671123;128.03518096171
237.909973;118.989456;445.533966;-4.3761959075928;-0.48807501792908;-0.77570652961731;73.872;63.519;53.745;47.549;-3.022172;-1.380359;3.132889;5.9318414344968;8.761584451495;4.540705;850.00003048359;375;19.804443359375;-11.15559579818;0.15291849637013;6.6517286300659;7.735851764679;4.9792861938477;5.6281261444092;1.0503363889431;0.43301709809537;128.00942932349
237.680862;118.96299;445.512268;-4.3207874298096;-0.50173300504684;-0.69623529911041;72.469;62.79;52.468;47.716;-3.014;-1.395746;3.125174;5.0928552645292;7.5223658609477;4.472947;850.00003048359;376;20.097215652466;-9.5777736841243;0.13129005181315;6.5753836631775;7.5889201164246;4.9968004226685;5.4943861961365;1.0503363923441;0.43301717014654;127.98295291932
237.476181;118.938988;445.493011;-4.263081073761;-0.50919234752655;-0.63216120004654;71.094;62.039;51.237;47.871;-3.011534;-1.407558;3.122729;4.2268690970877;6.243267115027;4.40631;850.00003048359;377;20.406402587891;-7.949174579197;0.10896556723871;6.4967064857483;7.4449558258057;5.0130877494812;5.3654861450195;1.0503363953624;0.43301723451514;127.95894189551
237.264786;118.913857;445.473358;-4.2016177177429;-0.51549792289734;-0.58455121517181;69.854;61.221;50.071;47.969;-3.011424;-1.418141;3.122313;3.0777186979886;4.5459226427653;4.339801;850.00003048359;378;20.724529266357;-5.7880484760758;0.079341317657217;6.4110450744629;7.3150653839111;5.0233116149902;5.2433986663818;1.0503363984429;0.43301730099512;127.93380145147
237.054688;118.888481;445.454193;-4.1423139572144;-0.50201320648193;-0.55370080471039;68.468;60.822;48.842;47.296;-3.008036;-1.427238;3.11882;2.4072601089488;3.555626524103;4.274501;850.00003048359;379;21.113344192505;-4.5271642967971;0.062057389816838;6.3692288398743;7.1699471473694;4.9528398513794;5.1147346496582;1.0503364014469;0.43301736706723;127.90841695562
236.891434;118.868423;445.438782;-4.1030702590942;-0.49769657850266;-0.53788864612579;66.802;61.157;48.177;47.019;-3.003509;-1.432982;3.114594;1.6928630663148;2.5004314232132;4.22125;850.00003048359;380;21.374546051025;-3.1836481669335;0.043640761055398;6.4043569564819;6.9954395294189;4.9237818717957;5.0451078414917;1.0503364038625;0.43301741840758;127.88835215173
236.717758;118.846725;445.421631;-4.0386910438538;-0.50060570240021;-0.50694209337234;64.675;61.199;47.704;46.47;-2.99895;-1.437808;3.110343;1.0266044927656;1.5163389077364;4.16115;850.00003048359;381;21.710893630981;-1.9306626605505;0.026465106516094;6.4087505340576;6.7727746963501;4.8663759231567;4.9955792427063;1.0503364065507;0.43301747302536;127.8666465251
236.555542;118.826469;445.404938;-3.9947106838226;-0.50129616260529;-0.48976299166679;63.12;61.438;47.363;46.172;-2.99911;-1.441329;3.110549;0.4054224498179;0.59882636308414;4.108436;850.00003048359;382;21.932485580444;-0.76244940590866;0.010451491683561;6.4337515830994;6.6099390983582;4.8351244926453;4.9598231315613;1.050336409167;0.43301752403938;127.84638331493
236.404251;118.807671;445.388275;-3.9288814067841;-0.49721658229828;-0.46672350168228;61.03;61.552;46.658;45.732;-3.003104;-1.44352;3.114291;-0;-0;4.048031;850.00003048359;383;22.273242950439;0;-0;6.4457035064697;6.3910512924194;4.7890877723694;4.8859848976135;1.0503364117785;0.43301757161757;127.82757772901
236.253067;118.789093;445.370636;-3.8844714164734;-0.49181765317917;-0.46379232406616;59.723;61.589;46.263;45.364;-3.011117;-1.444811;3.121846;-0;-0;3.995443;850.00003048359;384;22.510866165161;0;-0;6.4496068954468;6.2541365623474;4.7504706382751;4.8446912765503;1.050336414543;0.43301761916215;127.808993335
236.105453;118.771088;445.35257;-3.8399941921234;-0.4859482049942;-0.4610612988472;58.484;61.516;45.925;44.891;-3.019323;-1.44539;3.129483;-0;-0;3.946713;850.00003048359;385;22.760684967041;0;-0;6.4419455528259;6.1244468688965;4.701003074646;4.8092060089111;1.0503364173743;0.43301766558384;127.79098125163
235.918274;118.748726;445.329315;-3.7738437652588;-0.47524201869965;-0.45477810502052;57.077;60.52;45.402;44.259;-3.029702;-1.445755;3.138754;-0;-0;3.888727;850.00003048359;386;23.115291595459;0;-0;6.3376832008362;5.9771223068237;4.6348433494568;4.7544770240784;1.0503364210187;0.43301772444832;127.76861096581
235.775482;118.732162;445.311401;-3.7303500175476;-0.46342611312866;-0.45577725768089;56.17;59.624;45.047;43.734;-3.036505;-1.445875;-3.138732;-0;-0;3.837642;850.00003048359;387;23.360042572021;0;-0;6.2438287734985;5.882128238678;4.5798034667969;4.7173085212708;1.0503364238261;0.43301776935366;127.75204103405
235.620911;118.714767;445.291901;-3.6665141582489;-0.44182723760605;-0.45819252729416;55.157;58.277;44.236;42.924;-3.040746;-1.445857;-3.135767;-0;-0;3.779498;850.00003048359;388;23.779012680054;0;-0;6.1027736663818;5.7759761810303;4.4949727058411;4.6323366165161;1.0503364268822;0.43301781796352;127.73463895638
235.468338;118.697792;445.272675;-3.6241331100464;-0.430071413517;-0.45823404192924;54.471;57.336;43.687;42.396;-3.041813;-1.445794;-3.135814;-0;-0;3.728857;850.00003048359;389;24.076440811157;0;-0;6.004237651825;5.7042236328125;4.439709186554;4.5748624801636;1.0503364298953;0.43301786594477;127.71765659261
235.328247;118.682281;445.254974;-3.5609328746796;-0.41216403245926;-0.46021342277527;53.52;55.987;42.854;41.466;-3.039211;-1.445682;-3.139214;-0;-0;3.671493;850.00003048359;390;24.550346374512;0;-0;5.8629307746887;5.6045923233032;4.3423137664795;4.4877038002014;1.0503364326692;0.43301791000077;127.70213964197
235.188919;118.66687;445.237457;-3.5186495780945;-0.40205538272858;-0.45864179730415;52.834;55.109;42.306;40.896;-3.034112;-1.445577;3.138293;-0;-0;3.621306;850.00003048359;391;24.861684799194;0;-0;5.7709584236145;5.5327892303467;4.2826523780823;4.4303259849548;1.0503364354145;0.43301795381683;127.68672191654
235.043991;118.650917;445.219208;-3.4534351825714;-0.39349341392517;-0.4562047123909;51.886;53.91;41.628;40.077;-3.02642;-1.445407;3.130033;-0;-0;3.563449;850.00003048359;392;25.327865600586;0;-0;5.6454744338989;5.4334588050842;4.1968350410461;4.3592829704285;1.0503364382745;0.43301799939399;127.67076225136
234.912704;118.636467;445.202728;-3.4106554985046;-0.38881021738052;-0.44909429550171;51.233;53.097;41.107;39.584;-3.018655;-1.445277;3.121753;-0;-0;3.512724;850.00003048359;393;25.646753311157;0;-0;5.5602626800537;5.3651461601257;4.1452236175537;4.3047199249268;1.0503364408571;0.43301804068119;127.65630620439
234.780136;118.621819;445.186035;-3.3663082122803;-0.39083522558212;-0.44192296266556;50.607;52.268;40.711;39.213;-3.011764;-1.445109;3.114264;-0;-0;3.465168;850.00003048359;394;25.955808639526;0;-0;5.4735283851624;5.2995510101318;4.1064133644104;4.2632508277893;1.0503364434732;0.43301808237147;127.64165173424
234.644363;118.606651;445.168762;-3.2994594573975;-0.3982430100441;-0.42840763926506;49.701;51.09;40.039;38.756;-3.007144;-1.444863;3.10875;-0;-0;3.408036;850.00003048359;395;26.422105789185;0;-0;5.3501434326172;5.2046256065369;4.0584759712219;4.1929016113281;1.0503364461802;0.43301812506946;127.62647830963
234.510895;118.591682;445.151733;-3.2575676441193;-0.39709550142288;-0.41174826025963;48.929;50.228;39.376;38.535;-3.006104;-1.444668;3.106621;-0;-0;3.357724;850.00003048359;396;26.731468200684;0;-0;5.259831905365;5.1238780021667;4.0353980064392;4.1234664916992;1.0503364488489;0.43301816704286;127.61150335369
234.387665;118.578056;445.135834;-3.2162020206451;-0.39275342226028;-0.39472922682762;48.164;49.388;38.725;38.3;-3.011011;-1.444522;3.110286;-0;-0;3.310887;850.00003048359;397;27.046129226685;0;-0;5.171847820282;5.0436792373657;4.0107650756836;4.0553107261658;1.0503364513406;0.43301820579639;127.59787162812
234.259293;118.564186;445.119202;-3.1545462608337;-0.38128936290741;-0.3792299926281;47.106;48.153;37.814;37.775;-3.021568;-1.444412;3.119361;-0;-0;3.255472;850.00003048359;398;27.566118240356;0;-0;5.0426063537598;4.9329700469971;3.9557530879974;3.9598410129547;1.0503364539471;0.43301824616705;127.58399552444
234.134552;118.550797;445.103027;-3.1135630607605;-0.37295269966125;-0.37272846698761;46.444;47.264;37.122;37.441;-3.032698;-1.444336;3.129093;-0;-0;3.206683;850.00003048359;399;27.947978973389;0;-0;4.9494514465332;4.8636322021484;3.9208023548126;3.8874201774597;1.0503364564819;0.43301828539565;127.57060024119
234.015869;118.538193;445.087585;-3.0725910663605;-0.36418777704239;-0.36626535654068;45.689;46.373;36.466;37.11;-3.044369;-1.444244;3.139479;-0;-0;3.161192;850.00003048359;400;28.325601577759;0;-0;4.8561315536499;4.7845587730408;3.8861718177795;3.8187611103058;1.0503364589019;0.43301832271921;127.5579910602
233.89679;118.525688;445.071991;-3.011127948761;-0.34903183579445;-0.36126932501793;44.716;45.12;35.519;36.453;-3.057121;-1.444106;-3.13215;-0;-0;3.106967;850.00003048359;401;28.949197769165;0;-0;4.72491979599;4.6826515197754;3.8173637390137;3.7195751667023;1.0503364613458;0.43301836016752;127.54548103851
233.777725;118.513214;445.056519;-2.970175743103;-0.33980399370193;-0.35761323571205;44.001;44.242;34.86;36.066;-3.068071;-1.444013;-3.122231;-0;-0;3.058915;850.00003048359;402;29.367704391479;0;-0;4.6329779624939;4.607771396637;3.7767724990845;3.6504826545715;1.0503364637705;0.43301839761104;127.5330015457
233.656479;118.500511;445.040802;-2.9088349342346;-0.32919210195541;-0.34955132007599;42.949;43.215;33.968;35.351;-3.079431;-1.443978;-3.111767;-0;-0;3.003557;850.00003048359;403;30.041236877441;0;-0;4.5254645347595;4.4976081848145;3.7019629478455;3.5571250915527;1.0503364662336;0.43301843574077;127.52029307687
233.543243;118.488472;445.026215;-2.8689930438995;-0.3186137676239;-0.34366890788078;42.255;42.592;33.268;34.764;-3.08943;-1.444017;-3.102303;-0;-0;2.955286;850.00003048359;404;30.541641235352;0;-0;4.4601802825928;4.4249367713928;3.6404724121094;3.4838614463806;1.0503364685197;0.43301847135122;127.50824873883
233.435455;118.476967;445.012329;-2.8300883769989;-0.30177980661392;-0.340186804533;41.5;41.883;32.585;34.071;-3.09853;-1.444075;-3.093314;-0;-0;2.910839;850.00003048359;405;31.051042556763;0;-0;4.3859515190125;4.3458566665649;3.5679330825806;3.4123449325562;1.0503364706957;0.43301850524857;127.49673870776
233.323975;118.465103;444.998047;-2.7682960033417;-0.28881368041039;-0.34052249789238;40.524;40.894;31.819;33.185;-3.105766;-1.444139;-3.085883;-0;-0;2.857456;850.00003048359;406;31.800861358643;0;-0;4.2824230194092;4.2437081336975;3.4751217365265;3.3320293426514;1.050336472934;0.43301854030719;127.48486993497
233.20668;118.452469;444.983124;-2.7268471717834;-0.28458452224731;-0.3398209810257;39.903;40.311;31.331;32.565;-3.110318;-1.444227;-3.08093;-0;-0;2.810046;850.00003048359;407;32.315132141113;0;-0;4.2213459014893;4.1786074638367;3.4102129936218;3.2809717655182;1.0503364752727;0.43301857719408;127.47223033907
233.092072;118.439735;444.968567;-2.6640553474426;-0.28345370292664;-0.33636647462845;39.03;39.479;30.604;31.712;-3.11196;-1.444354;-3.078657;-0;-0;2.755086;850.00003048359;408;33.119247436523;0;-0;4.1342225074768;4.0872550010681;3.3208360671997;3.2048420906067;1.050336477554;0.43301861323641;127.4594916855
